CustomerID,Age,Gender,Product,PurchaseAmount,Country
CUST00541,42,Female,Smartphone,2146.63,Canada
CUST00542,74,Female,Tablet,689.12,India
CUST00543,37,Female,Tablet,2602.5,UK
CUST00544,36,Male,Monitor,1398.91,UK
CUST00545,69,Unspecified,Keyboard,1866.86,Japan
CUST00546,25,Unspecified,Speaker,2825.73,UK
CUST00547,28,Male,Keyboard,2243.82,France
CUST00548,32,Unspecified,Tablet,2343.41,France
CUST00549,49,Female,Monitor,2683.95,South Africa
CUST00550,59,Male,Laptop,2426.21,South Africa
CUST00551,18,Male,Monitor,1781.77,Australia
CUST00552,32,Female,Smartphone,649.67,France
CUST00553,41,Male,Smartphone,1279.16,India
CUST00554,44,Unspecified,Keyboard,791.02,South Africa
CUST00555,33,Unspecified,Smartwatch,1831.61,Brazil
CUST00556,68,Male,Speaker,246.78,Brazil
CUST00557,48,Unspecified,Smartphone,1019.87,USA
CUST00558,22,Male,Laptop,2693.93,Brazil
CUST00559,70,Female,Mouse,2919.03,UK
CUST00560,57,Male,Laptop,2432.0,Germany
CUST00561,47,Unspecified,Tablet,2955.89,Germany
CUST00562,58,Male,Laptop,1043.98,France
CUST00563,44,Male,Speaker,1325.13,France
CUST00564,56,Unspecified,Laptop,2440.61,Canada
CUST00565,63,Unspecified,Smartwatch,260.2,Germany
CUST00566,61,Female,Headphones,1580.52,Canada
CUST00567,66,Male,Smartwatch,785.69,USA
CUST00568,28,Female,Monitor,1728.79,India
CUST00569,67,Unspecified,Monitor,2722.57,South Africa
CUST00570,39,Unspecified,Keyboard,1023.43,Germany
CUST00571,50,Female,Speaker,2409.98,Germany
CUST00572,72,Female,Camera,162.38,Brazil
CUST00573,64,Female,Smartwatch,438.42,India
CUST00574,35,Unspecified,Camera,2616.54,France
CUST00575,21,Male,Headphones,1779.79,UK
CUST00576,57,Male,Mouse,2906.81,Brazil
CUST00577,26,Female,Headphones,1404.79,India
CUST00578,20,Male,Mouse,2585.59,South Africa
CUST00579,25,Male,Mouse,2764.77,Australia
CUST00580,32,Unspecified,Keyboard,2916.2,Australia
CUST00581,26,Unspecified,Speaker,417.78,UK
CUST00582,48,Female,Monitor,1655.51,India
CUST00583,27,Unspecified,Keyboard,1437.86,Canada
CUST00584,26,Unspecified,Mouse,415.02,Brazil
CUST00585,31,Female,Speaker,713.63,South Africa
CUST00586,54,Unspecified,Headphones,2369.09,Canada
CUST00587,50,Female,Smartwatch,2381.81,Germany
CUST00588,47,Unspecified,Speaker,201.62,USA
CUST00589,20,Unspecified,Camera,1328.19,Canada
CUST00590,61,Male,Smartwatch,835.19,UK
CUST00591,21,Unspecified,Tablet,2547.04,USA
CUST00592,40,Male,Smartwatch,2472.93,Canada
CUST00593,78,Male,Smartwatch,1679.76,Brazil
CUST00594,39,Female,Smartwatch,2792.49,Canada
CUST00595,54,Female,Keyboard,949.5,India
CUST00596,20,Male,Monitor,1472.18,USA
CUST00597,60,Female,Mouse,737.45,Germany
CUST00598,75,Female,Speaker,1112.54,India
CUST00599,71,Unspecified,Mouse,168.16,South Africa
CUST00600,37,Unspecified,Speaker,2222.12,USA
CUST00601,54,Male,Camera,2376.58,Australia
CUST00602,41,Male,Keyboard,547.99,Canada
CUST00603,80,Female,Keyboard,1789.32,France
CUST00604,58,Female,Smartwatch,799.85,Australia
CUST00605,54,Male,Headphones,1411.67,India
CUST00606,31,Female,Monitor,348.98,Brazil
CUST00607,73,Female,Speaker,1621.31,Australia
CUST00608,42,Male,Keyboard,2755.23,UK
CUST00609,72,Unspecified,Monitor,100.5,India
CUST00610,38,Unspecified,Tablet,2665.23,Brazil
CUST00611,58,Female,Laptop,1105.73,Japan
CUST00612,21,Female,Smartwatch,1281.6,France
CUST00613,62,Female,Monitor,1829.22,France
CUST00614,77,Unspecified,Camera,2624.08,India
CUST00615,73,Female,Keyboard,1903.17,South Africa
CUST00616,25,Female,Mouse,1374.21,India
CUST00617,43,Female,Camera,384.24,Australia
CUST00618,48,Unspecified,Monitor,1601.18,France
CUST00619,61,Unspecified,Headphones,2070.45,Germany
CUST00620,74,Unspecified,Headphones,1023.82,India
CUST00621,37,Male,Monitor,1947.58,Australia
CUST00622,28,Female,Headphones,132.6,Canada
CUST00623,25,Unspecified,Laptop,1308.95,Australia
CUST00624,32,Male,Headphones,2223.92,Australia
CUST00625,64,Female,Tablet,1352.05,Japan
CUST00626,69,Unspecified,Smartphone,2427.19,France
CUST00627,41,Male,Smartphone,558.93,Germany
CUST00628,29,Male,Camera,2699.38,India
CUST00629,34,Female,Laptop,217.46,Japan
CUST00630,29,Unspecified,Smartphone,1708.56,India
CUST00631,43,Female,Smartphone,1870.88,Australia
CUST00632,46,Male,Monitor,2890.41,India
CUST00633,30,Unspecified,Camera,2083.77,Australia
CUST00634,57,Unspecified,Keyboard,2429.63,Brazil
CUST00635,73,Unspecified,Smartphone,938.07,Japan
CUST00636,59,Unspecified,Monitor,2676.41,South Africa
CUST00637,20,Male,Mouse,1837.03,Canada
CUST00638,80,Male,Tablet,2469.68,Australia
CUST00639,36,Unspecified,Laptop,2929.97,Japan
CUST00640,40,Female,Headphones,2024.35,Australia
CUST00641,37,Male,Smartphone,1255.42,USA
CUST00642,24,Male,Keyboard,1594.5,Japan
CUST00643,48,Female,Camera,960.15,Brazil
CUST00644,46,Male,Tablet,985.22,Germany
CUST00645,37,Female,Headphones,941.17,Germany
CUST00646,78,Male,Monitor,945.04,Brazil
CUST00647,25,Unspecified,Smartphone,817.87,USA
CUST00648,44,Unspecified,Keyboard,2872.77,Canada
CUST00649,78,Male,Laptop,1922.47,Canada
CUST00650,59,Male,Headphones,2507.42,Germany
CUST00651,79,Unspecified,Laptop,691.2,South Africa
CUST00652,27,Male,Smartwatch,1666.19,Australia
CUST00653,24,Unspecified,Tablet,460.78,South Africa
CUST00654,57,Male,Keyboard,252.63,Germany
CUST00655,26,Male,Headphones,2932.46,Brazil
CUST00656,19,Female,Headphones,2999.05,Germany
CUST00657,61,Female,Headphones,748.84,Canada
CUST00658,46,Female,Mouse,1928.6,South Africa
CUST00659,59,Male,Tablet,456.56,France
CUST00660,69,Unspecified,Laptop,1159.9,Brazil
CUST00661,57,Unspecified,Smartwatch,747.02,UK
CUST00662,68,Male,Tablet,431.39,Canada
CUST00663,70,Male,Tablet,2740.7,Germany
CUST00664,41,Unspecified,Camera,1193.82,UK
CUST00665,65,Female,Tablet,2084.75,USA
CUST00666,64,Male,Tablet,1801.25,South Africa
CUST00667,44,Male,Speaker,999.1,Australia
CUST00668,77,Male,Monitor,595.27,UK
CUST00669,68,Male,Laptop,997.12,South Africa
CUST00670,77,Female,Speaker,1006.67,Australia
CUST00671,50,Male,Smartwatch,1479.49,Brazil
CUST00672,30,Unspecified,Headphones,627.75,UK
CUST00673,63,Unspecified,Keyboard,1152.14,Brazil
CUST00674,64,Male,Tablet,865.97,Germany
CUST00675,76,Male,Keyboard,2910.55,Japan
CUST00676,30,Unspecified,Tablet,757.76,France
CUST00677,68,Male,Keyboard,345.84,India
CUST00678,64,Female,Smartwatch,1417.6,USA
CUST00679,49,Unspecified,Mouse,2366.9,South Africa
CUST00680,22,Unspecified,Smartphone,2781.74,South Africa
CUST00681,58,Unspecified,Laptop,2714.14,South Africa
CUST00682,23,Female,Camera,144.84,Brazil
CUST00683,44,Female,Camera,2401.32,South Africa
CUST00684,37,Male,Smartphone,120.05,South Africa
CUST00685,22,Female,Smartwatch,1992.31,South Africa
CUST00686,42,Unspecified,Speaker,2046.87,UK
CUST00687,60,Female,Headphones,401.28,Brazil
CUST00688,66,Female,Monitor,497.83,Germany
CUST00689,54,Unspecified,Camera,2136.26,Germany
CUST00690,60,Female,Smartwatch,1453.94,Australia
CUST00691,29,Male,Headphones,195.8,Brazil
CUST00692,63,Unspecified,Tablet,2092.26,South Africa
CUST00693,78,Female,Laptop,2862.36,India
CUST00694,61,Male,Smartphone,2594.83,Australia
CUST00695,19,Female,Headphones,1631.72,Japan
CUST00696,65,Female,Keyboard,2024.36,Australia
CUST00697,77,Male,Camera,320.68,India
CUST00698,64,Male,Keyboard,1909.82,Canada
CUST00699,56,Unspecified,Smartphone,1348.03,France
CUST00700,52,Unspecified,Tablet,1150.8,India
CUST00701,73,Unspecified,Smartwatch,2870.37,Canada
CUST00702,55,Male,Mouse,688.75,Australia
CUST00703,36,Unspecified,Camera,2294.93,UK
CUST00704,39,Male,Speaker,2617.96,Australia
CUST00705,48,Female,Smartwatch,1664.48,Germany
CUST00706,57,Male,Laptop,294.73,Germany
CUST00707,48,Male,Speaker,143.58,France
CUST00708,19,Unspecified,Headphones,2442.45,Japan
CUST00709,68,Male,Camera,299.77,UK
CUST00710,28,Female,Camera,1728.39,Japan
CUST00711,78,Female,Tablet,1283.41,Canada
CUST00712,59,Male,Smartphone,963.04,India
CUST00713,62,Male,Camera,558.06,Japan
CUST00714,47,Male,Keyboard,1513.42,Japan
CUST00715,33,Male,Smartwatch,1277.28,France
CUST00716,33,Male,Camera,2067.69,USA
CUST00717,74,Unspecified,Mouse,2863.36,France
CUST00718,18,Female,Tablet,1787.55,Canada
CUST00719,41,Female,Smartwatch,2080.0,South Africa
CUST00720,51,Male,Camera,1455.15,Canada
CUST00721,78,Female,Smartphone,2464.61,Japan
CUST00722,19,Female,Monitor,285.59,India
CUST00723,61,Unspecified,Laptop,1875.56,Brazil
CUST00724,45,Unspecified,Tablet,692.44,Canada
CUST00725,29,Female,Mouse,987.72,Brazil
CUST00726,45,Male,Mouse,2563.94,Canada
CUST00727,62,Female,Headphones,2710.41,UK
CUST00728,52,Female,Smartwatch,2176.13,UK
CUST00729,59,Unspecified,Keyboard,857.32,Australia
CUST00730,29,Female,Smartwatch,338.95,India
CUST00731,78,Female,Keyboard,2143.05,France
CUST00732,45,Male,Keyboard,2772.44,UK
CUST00733,47,Unspecified,Monitor,252.85,Brazil
CUST00734,71,Male,Tablet,2051.6,Australia
CUST00735,75,Female,Monitor,924.75,UK
CUST00736,65,Unspecified,Headphones,1367.92,India
CUST00737,30,Male,Smartphone,2431.12,Japan
CUST00738,54,Male,Camera,605.84,India
CUST00739,60,Unspecified,Keyboard,474.92,South Africa
CUST00740,58,Female,Tablet,1930.38,Brazil
CUST00741,77,Female,Monitor,945.66,Brazil
CUST00742,64,Male,Mouse,1018.26,India
CUST00743,78,Male,Headphones,1488.78,Brazil
CUST00744,60,Male,Smartwatch,2335.35,Brazil
CUST00745,54,Male,Camera,2560.89,UK
CUST00746,50,Male,Tablet,2343.28,Japan
CUST00747,27,Female,Laptop,983.11,Germany
CUST00748,59,Male,Laptop,2954.51,Australia
CUST00749,56,Female,Monitor,2983.6,Japan
CUST00750,38,Female,Speaker,1063.61,South Africa
CUST00751,32,Female,Smartwatch,1863.09,India
CUST00752,71,Unspecified,Tablet,2999.33,Canada
CUST00753,73,Female,Speaker,2685.95,Australia
CUST00754,60,Unspecified,Mouse,1961.54,Japan
CUST00755,24,Female,Smartphone,1011.28,India
CUST00756,21,Female,Monitor,593.94,Germany
CUST00757,24,Male,Keyboard,1535.34,Australia
CUST00758,66,Male,Keyboard,2162.86,Germany
CUST00759,76,Unspecified,Keyboard,63.42,USA
CUST00760,41,Unspecified,Smartphone,2860.41,Japan
CUST00761,57,Female,Monitor,1371.84,USA
CUST00762,58,Male,Monitor,68.57,Germany
CUST00763,75,Unspecified,Keyboard,1246.64,UK
CUST00764,37,Unspecified,Monitor,929.92,Brazil
CUST00765,53,Male,Smartwatch,252.13,Japan
CUST00766,78,Unspecified,Mouse,1324.05,Brazil
CUST00767,39,Male,Headphones,754.06,UK
CUST00768,43,Female,Monitor,1717.02,Japan
CUST00769,71,Male,Smartwatch,645.66,Canada
CUST00770,58,Unspecified,Headphones,2294.69,Brazil
CUST00771,71,Unspecified,Keyboard,2815.76,Japan
CUST00772,52,Female,Headphones,2517.95,Germany
CUST00773,41,Female,Headphones,1525.08,Canada
CUST00774,26,Male,Monitor,2109.7,India
CUST00775,44,Unspecified,Smartwatch,1167.36,Germany
CUST00776,26,Unspecified,Mouse,2873.08,USA
CUST00777,33,Male,Camera,757.59,UK
CUST00778,51,Female,Tablet,340.66,UK
CUST00779,22,Unspecified,Smartwatch,308.43,Brazil
CUST00780,28,Female,Speaker,677.61,Canada
CUST00781,40,Male,Keyboard,1545.48,France
CUST00782,70,Male,Tablet,50.14,India
CUST00783,65,Female,Keyboard,2537.19,USA
CUST00784,75,Female,Headphones,2830.66,UK
CUST00785,77,Female,Keyboard,1608.7,India
CUST00786,30,Unspecified,Keyboard,2061.44,South Africa
CUST00787,65,Male,Tablet,2313.34,USA
CUST00788,64,Female,Keyboard,1610.02,UK
CUST00789,71,Unspecified,Tablet,247.87,USA
CUST00790,26,Unspecified,Speaker,69.72,Canada
CUST00791,32,Male,Headphones,483.27,Germany
CUST00792,19,Unspecified,Tablet,1893.05,Japan
CUST00793,52,Female,Keyboard,985.69,Brazil
CUST00794,22,Male,Smartphone,1223.53,UK
CUST00795,58,Male,Camera,101.25,UK
CUST00796,35,Male,Speaker,2421.28,Canada
CUST00797,55,Unspecified,Keyboard,933.89,Australia
CUST00798,39,Unspecified,Laptop,808.88,Japan
CUST00799,21,Female,Laptop,1714.24,France
CUST00800,37,Male,Tablet,947.39,UK
CUST00801,58,Unspecified,Laptop,2780.91,UK
CUST00802,33,Female,Camera,857.22,South Africa
CUST00803,49,Female,Tablet,2946.22,India
CUST00804,58,Female,Monitor,908.61,Canada
CUST00805,32,Female,Smartphone,1583.14,USA
CUST00806,66,Unspecified,Laptop,291.24,Australia
CUST00807,19,Female,Camera,2839.97,Germany
CUST00808,41,Male,Mouse,2724.11,Australia
CUST00809,18,Male,Headphones,99.11,Brazil
CUST00810,19,Unspecified,Mouse,700.86,UK
CUST00811,19,Unspecified,Smartphone,2895.61,Japan
CUST00812,21,Female,Smartwatch,50.68,Germany
CUST00813,50,Male,Smartwatch,568.28,South Africa
CUST00814,45,Female,Smartwatch,2307.59,USA
CUST00815,73,Male,Laptop,1389.53,Germany
CUST00816,47,Male,Smartwatch,2093.71,UK
CUST00817,33,Female,Headphones,445.46,South Africa
CUST00818,80,Unspecified,Smartwatch,1509.9,India
CUST00819,52,Unspecified,Laptop,1038.58,Japan
CUST00820,22,Unspecified,Camera,2909.1,Brazil
CUST00821,20,Female,Keyboard,1142.09,India
CUST00822,56,Male,Monitor,2297.19,Brazil
CUST00823,67,Female,Monitor,2254.89,France
CUST00824,47,Female,Speaker,1667.16,Brazil
CUST00825,30,Unspecified,Mouse,2445.5,Germany
CUST00826,53,Female,Headphones,752.34,USA
CUST00827,23,Male,Keyboard,2697.21,USA
CUST00828,33,Female,Headphones,1391.73,South Africa
CUST00829,41,Female,Smartphone,2263.54,India
CUST00830,28,Female,Laptop,2611.26,India
CUST00831,57,Unspecified,Smartphone,2071.37,India
CUST00832,80,Unspecified,Speaker,344.48,Australia
CUST00833,30,Unspecified,Smartwatch,1192.73,India
CUST00834,33,Unspecified,Smartphone,2437.61,France
CUST00835,41,Female,Smartwatch,2894.62,USA
CUST00836,40,Female,Camera,1612.83,Japan
CUST00837,80,Male,Speaker,1692.65,Canada
CUST00838,80,Male,Mouse,465.1,France
CUST00839,26,Female,Keyboard,1936.62,Brazil
CUST00840,23,Male,Headphones,1851.5,Germany
CUST00841,72,Male,Keyboard,2674.98,South Africa
CUST00842,64,Female,Headphones,919.44,Japan
CUST00843,58,Unspecified,Camera,1350.28,Australia
CUST00844,72,Unspecified,Speaker,1276.13,UK
CUST00845,57,Male,Mouse,2978.99,Canada
CUST00846,24,Male,Speaker,386.17,France
CUST00847,66,Unspecified,Tablet,2366.88,Germany
CUST00848,22,Female,Speaker,2721.56,India
CUST00849,32,Unspecified,Laptop,804.72,Australia
CUST00850,68,Female,Monitor,2790.69,Brazil
CUST00851,36,Unspecified,Smartphone,2648.13,France
CUST00852,30,Male,Mouse,1536.73,Australia
CUST00853,47,Male,Smartphone,553.14,Brazil
CUST00854,37,Male,Headphones,1654.63,Japan
CUST00855,55,Male,Speaker,1783.7,UK
CUST00856,63,Female,Headphones,2872.04,Japan
CUST00857,43,Male,Speaker,1687.53,Australia
CUST00858,48,Female,Keyboard,1058.27,USA
CUST00859,55,Female,Camera,1169.62,USA
CUST00860,45,Unspecified,Smartwatch,2441.7,UK
CUST00861,37,Female,Mouse,1357.72,Canada
CUST00862,26,Male,Tablet,668.25,Brazil
CUST00863,19,Male,Camera,2334.11,South Africa
CUST00864,59,Male,Speaker,377.23,Australia
CUST00865,80,Male,Headphones,661.36,Canada
CUST00866,33,Female,Smartwatch,1857.15,UK
CUST00867,47,Female,Tablet,2958.45,Australia
CUST00868,55,Unspecified,Headphones,2299.9,Brazil
CUST00869,25,Unspecified,Monitor,1619.81,UK
CUST00870,76,Female,Smartphone,1258.87,South Africa
CUST00871,49,Unspecified,Headphones,1236.01,Canada
CUST00872,57,Male,Keyboard,1056.15,Germany
CUST00873,26,Male,Keyboard,1926.53,Japan
CUST00874,63,Male,Headphones,2002.43,UK
CUST00875,53,Female,Keyboard,2010.41,Australia
CUST00876,56,Unspecified,Mouse,806.95,India
CUST00877,30,Unspecified,Headphones,51.61,Canada
CUST00878,31,Unspecified,Monitor,1079.19,Brazil
CUST00879,23,Unspecified,Headphones,1898.0,USA
CUST00880,38,Female,Speaker,1730.45,Germany
CUST00881,52,Male,Tablet,1979.97,Australia
CUST00882,33,Male,Camera,2545.52,USA
CUST00883,61,Female,Monitor,464.37,France
CUST00884,67,Female,Monitor,2729.85,UK
CUST00885,46,Unspecified,Mouse,1624.29,Australia
CUST00886,80,Female,Laptop,1789.67,Japan
CUST00887,69,Female,Tablet,2459.93,Germany
CUST00888,28,Female,Keyboard,2196.62,Germany
CUST00889,52,Female,Laptop,1964.26,India
CUST00890,70,Unspecified,Mouse,1939.61,UK
CUST00891,32,Unspecified,Smartwatch,695.97,South Africa
CUST00892,25,Male,Mouse,822.31,India
CUST00893,34,Unspecified,Tablet,2294.6,Japan
CUST00894,22,Female,Keyboard,394.78,Australia
CUST00895,60,Male,Smartphone,988.15,Japan
CUST00896,73,Unspecified,Camera,1007.56,Brazil
CUST00897,34,Female,Camera,1117.16,Australia
CUST00898,55,Female,Tablet,1324.88,Brazil
CUST00899,64,Male,Camera,778.95,Brazil
CUST00900,28,Male,Headphones,197.75,USA
CUST00901,39,Male,Headphones,1131.47,Japan
CUST00902,25,Unspecified,Laptop,1202.85,Germany
CUST00903,69,Male,Smartwatch,722.54,UK
CUST00904,66,Male,Keyboard,2946.01,USA
CUST00905,57,Male,Speaker,858.13,Brazil
CUST00906,51,Male,Speaker,317.47,Japan
CUST00907,43,Unspecified,Smartphone,2964.32,India
CUST00908,65,Male,Keyboard,287.03,Brazil
CUST00909,42,Unspecified,Laptop,935.55,Japan
CUST00910,55,Female,Monitor,1476.01,Japan
CUST00911,30,Female,Keyboard,1549.99,Germany
CUST00912,33,Female,Keyboard,2685.63,Canada
CUST00913,20,Male,Tablet,2565.08,Japan
CUST00914,51,Male,Mouse,524.0,Germany
CUST00915,34,Unspecified,Smartwatch,1625.45,France
CUST00916,65,Unspecified,Laptop,2454.66,France
CUST00917,68,Female,Tablet,1682.29,Canada
CUST00918,61,Unspecified,Headphones,2978.47,India
CUST00919,65,Male,Smartwatch,2706.47,Australia
CUST00920,43,Male,Mouse,943.57,Germany
CUST00921,53,Female,Smartwatch,1868.13,USA
CUST00922,60,Female,Laptop,435.47,France
CUST00923,25,Female,Headphones,2488.74,Japan
CUST00924,51,Unspecified,Mouse,1747.12,Australia
CUST00925,27,Female,Monitor,150.07,USA
CUST00926,70,Male,Smartphone,913.53,France
CUST00927,47,Female,Smartphone,1412.13,Germany
CUST00928,73,Unspecified,Mouse,2675.45,Germany
CUST00929,35,Female,Keyboard,2795.55,Brazil
CUST00930,61,Female,Headphones,1348.2,Canada
CUST00931,43,Unspecified,Keyboard,887.97,UK
CUST00932,72,Unspecified,Speaker,1422.51,France
CUST00933,32,Male,Headphones,1370.48,Brazil
CUST00934,67,Female,Smartwatch,2105.62,India
CUST00935,70,Female,Smartwatch,1951.69,Australia
CUST00936,75,Unspecified,Headphones,2410.28,Brazil
CUST00937,75,Unspecified,Tablet,92.23,France
CUST00938,29,Male,Monitor,656.33,Australia
CUST00939,58,Unspecified,Tablet,1230.03,USA
CUST00940,80,Male,Tablet,1785.19,Canada
CUST00941,52,Male,Tablet,2046.6,Canada
CUST00942,20,Male,Smartwatch,1840.61,Japan
CUST00943,44,Unspecified,Smartwatch,1285.45,UK
CUST00944,54,Female,Tablet,1527.21,France
CUST00945,23,Unspecified,Laptop,1584.8,South Africa
CUST00946,36,Male,Smartphone,1587.84,Australia
CUST00947,23,Male,Speaker,1941.07,Japan
CUST00948,80,Unspecified,Speaker,343.82,France
CUST00949,59,Unspecified,Speaker,962.18,Japan
CUST00950,61,Unspecified,Speaker,137.68,India
CUST00951,30,Female,Monitor,827.84,UK
CUST00952,55,Male,Smartwatch,906.15,South Africa
CUST00953,71,Unspecified,Smartphone,2640.99,Australia
CUST00954,53,Unspecified,Laptop,212.78,UK
CUST00955,66,Unspecified,Smartwatch,321.71,USA
CUST00956,27,Unspecified,Speaker,1400.82,Canada
CUST00957,49,Female,Tablet,90.89,Germany
CUST00958,26,Female,Tablet,1461.73,Canada
CUST00959,75,Male,Headphones,405.91,France
CUST00960,67,Female,Laptop,1528.0,South Africa
CUST00961,71,Unspecified,Smartphone,457.71,Germany
CUST00962,69,Female,Keyboard,2721.41,Australia
CUST00963,53,Unspecified,Speaker,538.83,India
CUST00964,37,Male,Keyboard,732.48,Australia
CUST00965,40,Female,Mouse,356.21,South Africa
CUST00966,36,Female,Smartwatch,923.21,Australia
CUST00967,48,Male,Speaker,1188.83,Germany
CUST00968,25,Male,Smartphone,2407.51,Japan
CUST00969,45,Unspecified,Speaker,2103.71,UK
CUST00970,18,Unspecified,Tablet,1582.08,Canada
CUST00971,43,Unspecified,Headphones,1485.49,Germany
CUST00972,67,Female,Camera,303.73,Japan
CUST00973,60,Female,Monitor,2605.38,Japan
CUST00974,77,Male,Smartphone,717.56,Canada
CUST00975,72,Male,Laptop,228.8,Canada
CUST00976,64,Unspecified,Headphones,2949.89,Australia
CUST00977,73,Unspecified,Camera,965.59,UK
CUST00978,19,Male,Monitor,110.02,Australia
CUST00979,29,Male,Tablet,600.56,South Africa
CUST00980,57,Unspecified,Smartwatch,361.41,Brazil
CUST00981,68,Female,Headphones,947.73,USA
CUST00982,78,Unspecified,Speaker,2917.26,India
CUST00983,31,Male,Headphones,1215.36,UK
CUST00984,32,Male,Mouse,2306.88,Canada
CUST00985,38,Male,Speaker,808.7,USA
CUST00986,33,Male,Smartphone,2649.14,USA
CUST00987,24,Unspecified,Headphones,2606.61,Brazil
CUST00988,62,Female,Camera,1882.94,USA
CUST00989,52,Unspecified,Smartwatch,1736.06,USA
CUST00990,33,Male,Keyboard,1254.34,Canada
CUST00991,25,Male,Mouse,816.62,Japan
CUST00992,48,Male,Speaker,1031.54,UK
CUST00993,70,Unspecified,Mouse,2766.74,UK
CUST00994,71,Unspecified,Smartwatch,342.22,South Africa
CUST00995,44,Male,Headphones,2783.63,Germany
CUST00996,65,Female,Headphones,67.28,France
CUST00997,63,Unspecified,Camera,2117.85,France
CUST00998,56,Unspecified,Smartphone,1035.29,Australia
CUST00999,47,Female,Smartwatch,2500.77,Japan
CUST01000,43,Unspecified,Monitor,2001.87,Canada
CUST01001,53,Female,Tablet,1344.36,USA
CUST01002,74,Male,Keyboard,2474.92,UK
CUST01003,34,Male,Smartwatch,2099.6,France
CUST01004,37,Unspecified,Smartwatch,2466.19,Canada
CUST01005,21,Female,Speaker,1336.05,Australia
CUST01006,67,Unspecified,Speaker,1677.96,Japan
CUST01007,18,Unspecified,Laptop,2334.28,Germany
CUST01008,76,Unspecified,Laptop,1911.65,France
CUST01009,59,Male,Speaker,310.23,Brazil
CUST01010,38,Male,Keyboard,893.56,Canada
CUST01011,67,Male,Laptop,1559.69,South Africa
CUST01012,22,Unspecified,Headphones,1237.91,USA
